Probability,Id
0.9587,49902
0.9714,49903
0.9845,49904
0.825,49905
0.928,49906
0.987,49907
0.9811,49908
0.9813,49909
0.8116,49910
0.9789,49911
0.9867,49912
0.9844,49913
0.9836,49914
0.9685,49915
0.893,49916
0.9835,49917
0.9406,49918
0.9644,49919
0.9847,49920
0.9569,49921
0.989,49922
0.9801,49923
0.9792,49924
0.984,49925
0.9138,49926
0.9697,49927
0.9645,49928
0.9867,49929
0.9628,49930
0.9842,49931
0.9714,49932
0.7296,49933
0.9845,49934
0.9854,49935
0.9847,49936
0.9016,49937
0.8709,49938
0.9277,49939
0.9259,49940
0.9858,49941
0.8387,49942
0.9221,49943
0.989,49944
0.9884,49945
0.9795,49946
0.9442,49947
0.9721,49948
0.9844,49949
0.9892,49950
0.98,49951
0.9764,49952
0.9676,49953
0.9707,49954
0.9534,49955
0.9859,49956
0.9105,49957
0.9867,49958
0.9592,49959
0.9674,49960
0.9572,49961
0.9115,49962
0.987,49963
0.7989,49964
0.9901,49965
0.9799,49966
0.9607,49967
0.9809,49968
0.9877,49969
0.9706,49970
0.9869,49971
0.9844,49972
0.9868,49973
0.9814,49974
0.9611,49975
0.9787,49976
0.921,49977
0.9809,49978
0.6957,49979
0.9882,49980
0.9341,49981
0.9139,49982
0.9848,49983
0.9453,49984
0.9822,49985
0.9596,49986
0.9896,49987
0.9906,49988
0.9807,49989
0.9806,49990
0.971,49991
0.9786,49992
0.9827,49993
0.9892,49994
0.9752,49995
0.9835,49996
0.9885,49997
0.8812,49998
0.9697,49999
0.9895,50000
0.9698,50001
0.9821,50002
0.962,50003
0.8477,50004
0.9645,50005
0.9801,50006
0.988,50007
0.9738,50008
0.9501,50009
0.8545,50010
0.9719,50011
0.9701,50012
0.9888,50013
0.5099,50014
0.9893,50015
0.9784,50016
0.9876,50017
0.9386,50018
0.7511,50019
0.9472,50020
0.9845,50021
0.9879,50022
0.8817,50023
0.9828,50024
0.9758,50025
0.9892,50026
0.9279,50027
0.9137,50028
0.8388,50029
0.9808,50030
0.9885,50031
0.981,50032
0.9896,50033
0.9405,50034
0.6765,50035
0.9193,50036
0.9898,50037
0.9832,50038
0.9466,50039
0.6653,50040
0.9859,50041
0.9811,50042
0.8218,50043
0.8712,50044
0.9837,50045
0.9757,50046
0.9886,50047
0.9716,50048
0.9764,50049
0.9877,50050
0.8715,50051
0.9688,50052
0.9828,50053
0.9707,50054
0.9552,50055
0.986,50056
0.9838,50057
0.9437,50058
0.9778,50059
0.7168,50060
0.9882,50061
0.9701,50062
0.9813,50063
0.9848,50064
0.8566,50065
0.7395,50066
0.9827,50067
0.9471,50068
0.8848,50069
0.8671,50070
0.9131,50071
0.8494,50072
0.9528,50073
0.9726,50074
0.9475,50075
0.9813,50076
0.8599,50077
0.8486,50078
0.9438,50079
0.6526,50080
0.9834,50081
0.9093,50082
0.9887,50083
0.984,50084
0.9514,50085
0.9792,50086
0.9796,50087
0.9811,50088
0.7133,50089
0.98,50090
0.9801,50091
0.9896,50092
0.8751,50093
0.7424,50094
0.8864,50095
0.9224,50096
0.8821,50097
0.863,50098
0.9495,50099
0.9877,50100
0.9039,50101
0.9872,50102
0.9653,50103
0.9017,50104
0.5356,50105
0.9886,50106
0.9797,50107
0.8916,50108
0.7385,50109
0.9816,50110
0.9896,50111
0.9716,50112
0.9832,50113
0.9833,50114
0.9862,50115
0.961,50116
0.9848,50117
0.9859,50118
0.9825,50119
0.8857,50120
0.9769,50121
0.9837,50122
0.9249,50123
0.9697,50124
0.9817,50125
0.9819,50126
0.9806,50127
0.9861,50128
0.9837,50129
0.981,50130
0.9747,50131
0.9793,50132
0.9893,50133
0.5913,50134
0.9876,50135
0.956,50136
0.9865,50137
0.9809,50138
0.9832,50139
0.9906,50140
0.9771,50141
0.9211,50142
0.9454,50143
0.941,50144
0.9803,50145
0.6758,50146
0.9429,50147
0.9724,50148
0.9851,50149
0.8806,50150
0.9808,50151
0.9319,50152
0.8616,50153
0.989,50154
0.9865,50155
0.9334,50156
0.9807,50157
0.9823,50158
0.9754,50159
0.9839,50160
0.9851,50161
0.9882,50162
0.9784,50163
0.9901,50164
0.986,50165
0.9845,50166
0.9883,50167
0.9845,50168
0.9323,50169
0.8008,50170
0.9896,50171
0.5626,50172
0.6281,50173
0.9246,50174
0.9845,50175
0.9356,50176
0.7787,50177
0.9123,50178
0.879,50179
0.9892,50180
0.9542,50181
0.98,50182
0.9889,50183
0.9415,50184
0.9889,50185
0.9784,50186
0.9379,50187
0.9133,50188
0.8607,50189
0.8259,50190
0.8398,50191
0.9682,50192
0.6181,50193
0.9809,50194
0.9892,50195
0.9578,50196
0.9885,50197
0.9865,50198
0.9857,50199
0.9868,50200
0.9852,50201
0.9851,50202
0.9379,50203
0.9896,50204
0.9762,50205
0.9566,50206
0.8837,50207
0.9895,50208
0.9884,50209
0.9016,50210
0.9636,50211
0.9846,50212
0.623,50213
0.9822,50214
0.9643,50215
0.9871,50216
0.9672,50217
0.9823,50218
0.9186,50219
0.9325,50220
0.9715,50221
0.9684,50222
0.9523,50223
0.9844,50224
0.9319,50225
0.9739,50226
0.9884,50227
0.9882,50228
0.9418,50229
0.9795,50230
0.9129,50231
0.9898,50232
0.9901,50233
0.9392,50234
0.8848,50235
0.9317,50236
0.6337,50237
0.8328,50238
0.8335,50239
0.9879,50240
0.9875,50241
0.9857,50242
0.9901,50243
0.9878,50244
0.9887,50245
0.9714,50246
0.5762,50247
0.9193,50248
0.9577,50249
0.9103,50250
0.9852,50251
0.8395,50252
0.9868,50253
0.9849,50254
0.5243,50255
0.7587,50256
0.8075,50257
0.9754,50258
0.859,50259
0.9593,50260
0.915,50261
0.9841,50262
0.9854,50263
0.9767,50264
0.9401,50265
0.9287,50266
0.9742,50267
0.9699,50268
0.9823,50269
0.9876,50270
0.9745,50271
0.9891,50272
0.9727,50273
0.8423,50274
0.9856,50275
0.988,50276
0.9845,50277
0.9843,50278
0.9794,50279
0.9236,50280
0.9827,50281
0.9811,50282
0.8393,50283
0.9889,50284
0.9888,50285
0.9808,50286
0.9773,50287
0.9735,50288
0.981,50289
0.9862,50290
0.9803,50291
0.9635,50292
0.8812,50293
0.985,50294
0.9549,50295
0.9842,50296
0.9695,50297
0.979,50298
0.9866,50299
0.9779,50300
0.9744,50301
0.9834,50302
0.9892,50303
0.9836,50304
0.9863,50305
0.9625,50306
0.9798,50307
0.987,50308
0.9861,50309
0.8421,50310
0.9695,50311
0.9733,50312
0.9287,50313
0.9566,50314
0.9813,50315
0.9284,50316
0.9558,50317
0.8783,50318
0.9827,50319
0.9742,50320
0.9792,50321
0.9896,50322
0.9892,50323
0.9872,50324
0.9505,50325
0.9703,50326
0.9365,50327
0.7202,50328
0.9676,50329
0.9779,50330
0.9869,50331
0.8941,50332
0.981,50333
0.9534,50334
0.9882,50335
0.988,50336
0.8951,50337
0.7192,50338
0.9815,50339
0.9715,50340
0.9698,50341
0.9894,50342
0.9641,50343
0.9591,50344
0.5236,50345
0.9094,50346
0.9265,50347
0.9862,50348
0.8139,50349
0.9822,50350
0.8909,50351
0.9824,50352
0.9854,50353
0.9752,50354
0.9808,50355
0.9789,50356
0.9676,50357
0.9896,50358
0.8556,50359
0.9779,50360
0.9264,50361
0.9852,50362
0.981,50363
0.5484,50364
0.9685,50365
0.9831,50366
0.9779,50367
0.9803,50368
0.9896,50369
0.9784,50370
0.9827,50371
0.8941,50372
0.982,50373
0.9898,50374
0.6278,50375
0.8423,50376
0.9847,50377
0.9906,50378
0.9884,50379
0.7045,50380
0.9752,50381
0.97,50382
0.8681,50383
0.9565,50384
0.9786,50385
0.9857,50386
0.9363,50387
0.984,50388
0.9869,50389
0.7414,50390
0.9708,50391
0.9546,50392
0.9291,50393
0.9805,50394
0.9896,50395
0.9854,50396
0.9897,50397
0.9833,50398
0.982,50399
0.9368,50400
0.8596,50401
0.6045,50402
0.966,50403
0.9302,50404
0.9764,50405
0.9611,50406
0.9345,50407
0.9796,50408
0.8634,50409
0.9862,50410
0.9884,50411
0.9814,50412
0.9856,50413
0.8401,50414
0.8817,50415
0.9038,50416
0.9518,50417
0.9815,50418
0.927,50419
0.9877,50420
0.9402,50421
0.9711,50422
0.983,50423
0.9877,50424
0.9842,50425
0.9896,50426
0.9823,50427
0.8532,50428
0.9602,50429
0.9584,50430
0.9858,50431
0.986,50432
0.8574,50433
0.9857,50434
0.9901,50435
0.984,50436
0.9888,50437
0.8165,50438
0.9236,50439
0.969,50440
0.9808,50441
0.9651,50442
0.9874,50443
0.9843,50444
0.9837,50445
0.9868,50446
0.9862,50447
0.984,50448
0.9129,50449
0.9823,50450
0.9488,50451
0.9566,50452
0.8975,50453
0.9777,50454
0.9856,50455
0.9824,50456
0.9787,50457
0.7156,50458
0.5112,50459
0.9461,50460
0.8896,50461
0.9856,50462
0.9896,50463
0.8356,50464
0.9832,50465
0.9071,50466
0.8474,50467
0.9878,50468
0.9022,50469
0.9852,50470
0.9704,50471
0.984,50472
0.7966,50473
0.9833,50474
0.9804,50475
0.9623,50476
0.985,50477
0.9819,50478
0.5851,50479
0.9869,50480
0.9442,50481
0.951,50482
0.9892,50483
0.9901,50484
0.8923,50485
0.9883,50486
0.9835,50487
0.982,50488
0.9848,50489
0.8317,50490
0.8566,50491
0.9768,50492
0.9896,50493
0.984,50494
0.975,50495
0.9688,50496
0.9764,50497
0.9854,50498
0.9867,50499
0.8217,50500
0.9842,50501
0.521,50502
0.9303,50503
0.9236,50504
0.9122,50505
0.982,50506
0.8922,50507
0.9168,50508
0.9867,50509
0.9887,50510
0.9001,50511
0.971,50512
0.8824,50513
0.9816,50514
0.975,50515
0.9793,50516
0.9649,50517
0.9839,50518
0.978,50519
0.9868,50520
0.9761,50521
0.9806,50522
0.9718,50523
0.9841,50524
0.9591,50525
0.9754,50526
0.9832,50527
0.8979,50528
0.9756,50529
0.9881,50530
0.9819,50531
0.9187,50532
0.9783,50533
0.9892,50534
0.9882,50535
0.983,50536
0.9844,50537
0.9745,50538
0.9799,50539
0.7645,50540
0.9732,50541
0.984,50542
0.9525,50543
0.881,50544
0.6598,50545
0.9207,50546
0.8006,50547
0.8328,50548
0.9801,50549
0.964,50550
0.9849,50551
0.8091,50552
0.9873,50553
0.9784,50554
0.986,50555
0.9783,50556
0.722,50557
0.9465,50558
0.9778,50559
0.6339,50560
0.9822,50561
0.9876,50562
0.9506,50563
0.9429,50564
0.988,50565
0.9888,50566
0.9571,50567
0.9765,50568
0.9605,50569
0.9804,50570
0.9327,50571
0.9901,50572
0.9823,50573
0.8613,50574
0.9298,50575
0.9824,50576
0.983,50577
0.9789,50578
0.9816,50579
0.7302,50580
0.9791,50581
0.9886,50582
0.9821,50583
0.988,50584
0.9796,50585
0.9378,50586
0.8632,50587
0.9018,50588
0.9799,50589
0.9868,50590
0.9482,50591
0.9833,50592
0.9713,50593
0.8877,50594
0.9832,50595
0.9896,50596
0.5675,50597
0.9684,50598
0.9851,50599
0.9778,50600
0.987,50601
0.9007,50602
0.9822,50603
0.9724,50604
0.5835,50605
0.9817,50606
0.9855,50607
0.9711,50608
0.9887,50609
0.9519,50610
0.9839,50611
0.9792,50612
0.9893,50613
0.9865,50614
0.9895,50615
0.9806,50616
0.9826,50617
0.9893,50618
0.816,50619
0.983,50620
0.9323,50621
0.8582,50622
0.9866,50623
0.9864,50624
0.9882,50625
0.9416,50626
0.9843,50627
0.948,50628
0.9616,50629
0.9158,50630
0.9093,50631
0.977,50632
0.9817,50633
0.9756,50634
0.884,50635
0.9828,50636
0.8745,50637
0.8735,50638
0.9866,50639
0.7089,50640
0.6516,50641
0.562,50642
0.9842,50643
0.562,50644
0.9394,50645
0.8487,50646
0.8708,50647
0.9567,50648
0.6575,50649
0.9896,50650
0.9896,50651
0.9897,50652
0.9815,50653
0.9858,50654
0.8823,50655
0.9885,50656
0.8264,50657
0.9591,50658
0.9714,50659
0.985,50660
0.9878,50661
0.6575,50662
0.9617,50663
0.9495,50664
0.9869,50665
0.7808,50666
0.9826,50667
0.8867,50668
0.9509,50669
0.9028,50670
0.984,50671
0.9824,50672
0.9435,50673
0.9413,50674
0.9652,50675
0.9495,50676
0.983,50677
0.9554,50678
0.935,50679
0.979,50680
0.9794,50681
0.9778,50682
0.9455,50683
0.9828,50684
0.9852,50685
0.9822,50686
0.9397,50687
0.9763,50688
0.9413,50689
0.9775,50690
0.9785,50691
0.9733,50692
0.9697,50693
0.886,50694
0.9876,50695
0.8955,50696
0.8791,50697
0.989,50698
0.9784,50699
0.9857,50700
0.9884,50701
0.9896,50702
0.9621,50703
0.936,50704
0.9867,50705
0.9882,50706
0.9684,50707
0.9478,50708
0.9459,50709
0.9862,50710
0.9896,50711
0.9853,50712
0.9882,50713
0.9178,50714
0.9795,50715
0.9769,50716
0.9895,50717
0.8563,50718
0.969,50719
0.9517,50720
0.7017,50721
0.9788,50722
0.9314,50723
0.9218,50724
0.9402,50725
0.9239,50726
0.9819,50727
0.9466,50728
0.9129,50729
0.9484,50730
0.8976,50731
0.8763,50732
0.9884,50733
0.9833,50734
0.979,50735
0.9828,50736
0.9726,50737
0.9809,50738
0.7138,50739
0.8652,50740
0.86,50741
0.9388,50742
0.9829,50743
0.9549,50744
0.9857,50745
0.9817,50746
0.9481,50747
0.9791,50748
0.9827,50749
0.9823,50750
0.9876,50751
0.9874,50752
0.5321,50753
0.5094,50754
0.9592,50755
0.9082,50756
0.988,50757
0.9635,50758
0.887,50759
0.9873,50760
0.9824,50761
0.8045,50762
0.9685,50763
0.9871,50764
0.9889,50765
0.9893,50766
0.8388,50767
0.9886,50768
0.9893,50769
0.9824,50770
0.8454,50771
0.8929,50772
0.9888,50773
0.9887,50774
0.9827,50775
0.9837,50776
0.9838,50777
0.9129,50778
0.9829,50779
0.9836,50780
0.9756,50781
0.9838,50782
0.8517,50783
0.9826,50784
0.9067,50785
0.9867,50786
0.9821,50787
0.9879,50788
0.7632,50789
0.8356,50790
0.9148,50791
0.8795,50792
0.9655,50793
0.9812,50794
0.9875,50795
0.9711,50796
0.8984,50797
0.9629,50798
0.9897,50799
0.9468,50800
0.9729,50801
0.9866,50802
0.9114,50803
0.9651,50804
0.9895,50805
0.9893,50806
0.9702,50807
0.9146,50808
0.922,50809
0.9807,50810
0.8429,50811
0.95,50812
0.984,50813
0.8653,50814
0.7519,50815
0.8446,50816
0.9657,50817
0.9889,50818
0.9825,50819
0.9691,50820
0.8974,50821
0.7212,50822
0.9344,50823
0.9867,50824
0.9874,50825
0.9724,50826
0.988,50827
0.8514,50828
0.6741,50829
0.9754,50830
0.846,50831
0.9887,50832
0.8469,50833
0.9819,50834
0.9447,50835
0.9827,50836
0.9813,50837
0.954,50838
0.9878,50839
0.8474,50840
0.9801,50841
0.9828,50842
0.9174,50843
0.9473,50844
0.8317,50845
0.9122,50846
0.9778,50847
0.9884,50848
0.9893,50849
0.9759,50850
0.9874,50851
0.9886,50852
0.9723,50853
0.8741,50854
0.9489,50855
0.9877,50856
0.9717,50857
0.9854,50858
0.8089,50859
0.9413,50860
0.9346,50861
0.9678,50862
0.9837,50863
0.9878,50864
0.9189,50865
0.9845,50866
0.9594,50867
0.8745,50868
0.9841,50869
0.9877,50870
0.9826,50871
0.9707,50872
0.8637,50873
0.8435,50874
0.9896,50875
0.9639,50876
0.9206,50877
0.984,50878
0.9182,50879
0.9887,50880
0.8606,50881
0.9878,50882
0.9797,50883
0.8387,50884
0.9827,50885
0.9819,50886
0.9861,50887
0.9496,50888
0.9533,50889
0.9877,50890
0.8443,50891
0.925,50892
0.9781,50893
0.9361,50894
0.9495,50895
0.9766,50896
0.9797,50897
0.9796,50898
0.9901,50899
0.9767,50900
0.9677,50901
0.9533,50902
0.9889,50903
0.9857,50904
0.9861,50905
0.9794,50906
0.8501,50907
0.7081,50908
0.8625,50909
0.8479,50910
0.9174,50911
0.9151,50912
0.9384,50913
0.9689,50914
0.889,50915
0.9843,50916
0.9856,50917
0.6525,50918
0.8726,50919
0.9864,50920
0.9839,50921
0.8644,50922
0.9536,50923
0.8407,50924
0.97,50925
0.9769,50926
0.9856,50927
0.9898,50928
0.9875,50929
0.9778,50930
0.983,50931
0.9835,50932
0.9527,50933
0.979,50934
0.9817,50935
0.9822,50936
0.965,50937
0.9856,50938
0.9166,50939
0.9815,50940
0.974,50941
0.9884,50942
0.9613,50943
0.9811,50944
0.9147,50945
0.9774,50946
0.9482,50947
0.9306,50948
0.897,50949
0.9794,50950
0.9853,50951
0.9148,50952
0.9772,50953
0.8139,50954
0.9786,50955
0.9819,50956
0.9391,50957
0.8539,50958
0.9822,50959
0.9783,50960
0.9764,50961
0.9438,50962
0.9838,50963
0.946,50964
0.9898,50965
0.9514,50966
0.8328,50967
0.9617,50968
0.9729,50969
0.985,50970
0.9619,50971
0.5755,50972
0.9631,50973
0.923,50974
0.9035,50975
0.885,50976
0.8116,50977
0.9628,50978
0.9892,50979
0.9787,50980
0.9866,50981
0.9495,50982
0.9701,50983
0.978,50984
0.9817,50985
0.9787,50986
0.9813,50987
0.9192,50988
0.9579,50989
0.9795,50990
0.9906,50991
0.9006,50992
0.9311,50993
0.9493,50994
0.9176,50995
0.9577,50996
0.8745,50997
0.9748,50998
0.9819,50999
0.972,51000
0.9763,51001
0.971,51002
0.9894,51003
0.9413,51004
0.8726,51005
0.9649,51006
0.9843,51007
0.9771,51008
0.9855,51009
0.9591,51010
0.9363,51011
0.8965,51012
0.9831,51013
0.977,51014
0.9078,51015
0.9809,51016
0.9876,51017
0.9397,51018
0.8752,51019
0.9881,51020
0.9846,51021
0.9566,51022
0.9879,51023
0.9763,51024
0.9829,51025
0.6515,51026
0.9822,51027
0.9768,51028
0.9863,51029
0.8764,51030
0.9906,51031
0.9799,51032
0.9851,51033
0.9875,51034
0.9787,51035
0.9798,51036
0.9809,51037
0.9824,51038
0.9426,51039
0.9897,51040
0.7062,51041
0.9901,51042
0.9589,51043
0.9815,51044
0.9869,51045
0.9201,51046
0.8116,51047
0.9891,51048
0.7986,51049
0.9796,51050
0.8793,51051
0.9449,51052
0.98,51053
0.9875,51054
0.9827,51055
0.9862,51056
0.9866,51057
0.8447,51058
0.9678,51059
0.9715,51060
0.849,51061
0.9729,51062
0.9878,51063
0.8929,51064
0.957,51065
0.863,51066
0.9594,51067
0.8076,51068
0.8977,51069
0.9794,51070
0.9816,51071
0.8944,51072
0.9598,51073
0.7053,51074
0.9795,51075
0.9818,51076
0.9793,51077
0.9654,51078
0.8502,51079
0.8518,51080
0.9893,51081
0.9809,51082
0.919,51083
0.9755,51084
0.9835,51085
0.983,51086
0.9575,51087
0.9793,51088
0.9771,51089
0.7889,51090
0.8626,51091
0.594,51092
0.9798,51093
0.9684,51094
0.9356,51095
0.98,51096
0.9867,51097
0.9802,51098
0.9897,51099
0.8986,51100
0.9847,51101
0.9883,51102
0.9779,51103
0.9732,51104
0.9895,51105
0.9795,51106
0.9842,51107
0.9882,51108
0.6735,51109
0.975,51110
0.9198,51111
0.9868,51112
0.9895,51113
0.9841,51114
0.9604,51115
0.9845,51116
0.9833,51117
0.8063,51118
0.8653,51119
0.9569,51120
0.9755,51121
0.981,51122
0.873,51123
0.9747,51124
0.9812,51125
0.8799,51126
0.921,51127
0.9843,51128
0.76,51129
0.9796,51130
0.9813,51131
0.9676,51132
0.9897,51133
0.9867,51134
0.9433,51135
0.9885,51136
0.9713,51137
0.9861,51138
0.9379,51139
0.9822,51140
0.9864,51141
0.8791,51142
0.9846,51143
0.9049,51144
0.986,51145
0.948,51146
0.9448,51147
0.982,51148
0.9838,51149
0.9547,51150
0.9896,51151
0.5278,51152
0.9783,51153
0.9785,51154
0.8812,51155
0.982,51156
0.8328,51157
0.9776,51158
0.9517,51159
0.9871,51160
0.9847,51161
0.9869,51162
0.9834,51163
0.7893,51164
0.9739,51165
0.9896,51166
0.958,51167
0.9892,51168
0.9852,51169
0.9251,51170
0.9798,51171
0.9855,51172
0.9849,51173
0.5153,51174
0.9785,51175
0.9227,51176
0.9667,51177
0.5653,51178
0.9821,51179
0.9558,51180
0.9781,51181
0.8223,51182
0.9811,51183
0.9268,51184
0.9853,51185
0.9777,51186
0.9842,51187
0.6157,51188
0.9843,51189
0.988,51190
0.8501,51191
0.9886,51192
0.6097,51193
0.9857,51194
0.8556,51195
0.8437,51196
0.9868,51197
0.9896,51198
0.9863,51199
0.9761,51200
0.6933,51201
0.9742,51202
0.9874,51203
0.8263,51204
0.9196,51205
0.9594,51206
0.9132,51207
0.9304,51208
0.681,51209
0.9824,51210
0.989,51211
0.9002,51212
0.9722,51213
0.9727,51214
0.9805,51215
0.844,51216
0.988,51217
0.988,51218
0.9893,51219
0.9713,51220
0.8668,51221
0.9861,51222
0.9648,51223
0.9318,51224
0.9801,51225
0.898,51226
0.9812,51227
0.936,51228
0.9678,51229
0.9877,51230
0.9892,51231
0.9471,51232
0.9714,51233
0.9784,51234
0.9799,51235
0.9033,51236
0.9809,51237
0.949,51238
0.9885,51239
0.9836,51240
0.9857,51241
0.9901,51242
0.9816,51243
0.9876,51244
0.9681,51245
0.9381,51246
0.5924,51247
0.9598,51248
0.9792,51249
0.9879,51250
0.9804,51251
0.9824,51252
0.7618,51253
0.9781,51254
0.9819,51255
0.9774,51256
0.9872,51257
0.8379,51258
0.9864,51259
0.9868,51260
0.9838,51261
0.9887,51262
0.9596,51263
0.987,51264
0.9785,51265
0.5066,51266
0.98,51267
0.9845,51268
0.6381,51269
0.847,51270
0.9025,51271
0.9897,51272
0.9844,51273
0.9406,51274
0.9145,51275
0.9845,51276
0.9813,51277
0.924,51278
0.9399,51279
0.9886,51280
0.6605,51281
0.8369,51282
0.9558,51283
0.9828,51284
0.9157,51285
0.9789,51286
0.8761,51287
0.9848,51288
0.9772,51289
0.8764,51290
0.979,51291
0.9461,51292
0.9338,51293
0.8994,51294
0.9853,51295
0.9644,51296
0.8474,51297
0.9871,51298
0.9569,51299
0.7247,51300
0.9906,51301
0.9868,51302
0.9872,51303
0.9584,51304
0.9833,51305
0.9781,51306
0.9364,51307
0.9798,51308
0.9783,51309
0.9774,51310
0.9324,51311
0.9071,51312
0.9477,51313
0.9785,51314
0.9892,51315
0.9778,51316
0.9737,51317
0.9689,51318
0.9828,51319
0.9766,51320
0.868,51321
0.9874,51322
0.9323,51323
0.9277,51324
0.98,51325
0.983,51326
0.9881,51327
0.9837,51328
0.8653,51329
0.9284,51330
0.9831,51331
0.9851,51332
0.9842,51333
0.974,51334
0.8575,51335
0.9885,51336
0.9826,51337
0.985,51338
0.9834,51339
0.8601,51340
0.8116,51341
0.9813,51342
0.9794,51343
0.9823,51344
0.9872,51345
0.9151,51346
0.9545,51347
0.8335,51348
0.9808,51349
0.9027,51350
0.9618,51351
0.9896,51352
0.9712,51353
0.8371,51354
0.9664,51355
0.857,51356
0.9694,51357
0.7556,51358
0.9792,51359
0.9073,51360
0.9618,51361
0.8729,51362
0.8063,51363
0.8466,51364
0.9478,51365
0.9849,51366
0.9676,51367
0.9706,51368
0.9355,51369
0.8877,51370
0.9034,51371
0.8953,51372
0.5908,51373
0.8571,51374
0.9842,51375
0.9837,51376
0.9832,51377
0.6866,51378
0.8769,51379
0.8736,51380
0.9767,51381
0.988,51382
0.979,51383
0.9124,51384
0.5186,51385
0.9872,51386
0.9879,51387
0.5871,51388
0.9617,51389
0.9853,51390
0.9856,51391
0.9893,51392
0.5187,51393
0.9876,51394
0.9053,51395
0.8584,51396
0.9202,51397
0.8728,51398
0.9807,51399
0.9414,51400
0.9867,51401
0.8413,51402
0.7626,51403
0.9864,51404
0.9644,51405
0.9828,51406
0.9859,51407
0.9855,51408
0.9896,51409
0.9874,51410
0.9528,51411
0.9213,51412
0.9844,51413
0.9844,51414
0.8435,51415
0.9877,51416
0.8452,51417
0.9601,51418
0.8393,51419
0.9834,51420
0.9841,51421
0.9812,51422
0.9463,51423
0.9417,51424
0.974,51425
0.9229,51426
0.9813,51427
0.9901,51428
0.9718,51429
0.9784,51430
0.9525,51431
0.9527,51432
0.9867,51433
0.8571,51434
0.9886,51435
0.977,51436
0.7334,51437
0.9827,51438
0.977,51439
0.988,51440
0.9887,51441
0.8759,51442
0.958,51443
0.9896,51444
0.9879,51445
0.9341,51446
0.9826,51447
0.9788,51448
0.9882,51449
0.9856,51450
0.937,51451
0.982,51452
0.9689,51453
0.5241,51454
0.9837,51455
0.9743,51456
0.9845,51457
0.8575,51458
0.9827,51459
0.9751,51460
0.9601,51461
0.9197,51462
0.9545,51463
0.9888,51464
0.962,51465
0.9886,51466
0.978,51467
0.9667,51468
0.6573,51469
0.9771,51470
0.9894,51471
0.9896,51472
0.9322,51473
0.9759,51474
0.9799,51475
0.9745,51476
0.9072,51477
0.9844,51478
0.7869,51479
0.9857,51480
0.98,51481
0.9831,51482
0.7288,51483
0.9784,51484
0.8588,51485
0.9872,51486
0.989,51487
0.9584,51488
0.5841,51489
0.9655,51490
0.643,51491
0.977,51492
0.9895,51493
0.9684,51494
0.8783,51495
0.9845,51496
0.9825,51497
0.9881,51498
0.6325,51499
0.8281,51500
0.9837,51501
0.8736,51502
0.9783,51503
0.9725,51504
0.772,51505
0.8685,51506
0.9792,51507
0.9511,51508
0.9828,51509
0.9823,51510
0.9848,51511
0.9812,51512
0.9701,51513
0.9793,51514
0.9842,51515
0.9792,51516
0.5133,51517
0.9831,51518
0.9633,51519
0.9767,51520
0.9765,51521
0.8919,51522
0.9578,51523
0.983,51524
0.8257,51525
0.9866,51526
0.9854,51527
0.9519,51528
0.6338,51529
0.9815,51530
0.9831,51531
0.9012,51532
0.9086,51533
0.9636,51534
0.9685,51535
0.9188,51536
0.9571,51537
0.9852,51538
0.8537,51539
0.9866,51540
0.9832,51541
0.988,51542
0.9763,51543
0.9788,51544
0.9853,51545
0.9362,51546
0.9759,51547
0.9807,51548
0.9818,51549
0.9409,51550
0.9659,51551
0.848,51552
0.8155,51553
0.9775,51554
0.9821,51555
0.9813,51556
0.9896,51557
0.9823,51558
0.9439,51559
0.962,51560
0.9803,51561
0.9109,51562
0.9757,51563
0.9865,51564
0.8479,51565
0.9875,51566
0.8427,51567
0.9633,51568
0.977,51569
0.6946,51570
0.9848,51571
0.9859,51572
0.9382,51573
0.95,51574
0.9808,51575
0.9845,51576
0.988,51577
0.9787,51578
0.9822,51579
0.9597,51580
0.9773,51581
0.9884,51582
0.9874,51583
0.974,51584
0.9792,51585
0.9779,51586
0.9623,51587
0.986,51588
0.9833,51589
0.974,51590
0.9893,51591
0.9434,51592
0.9865,51593
0.7039,51594
0.8537,51595
0.9843,51596
0.9871,51597
0.9892,51598
0.9748,51599
0.9826,51600
0.9578,51601
0.9784,51602
0.9901,51603
0.9248,51604
0.9885,51605
0.9818,51606
0.9901,51607
0.982,51608
0.9811,51609
0.9819,51610
0.9317,51611
0.8745,51612
0.9878,51613
0.9811,51614
0.9865,51615
0.9791,51616
0.9252,51617
0.9907,51618
0.9783,51619
0.9771,51620
0.9277,51621
0.9834,51622
0.9852,51623
0.9776,51624
0.8866,51625
0.9818,51626
0.7923,51627
0.9744,51628
0.9665,51629
0.9838,51630
0.9878,51631
0.8571,51632
0.9877,51633
0.9646,51634
0.9688,51635
0.9743,51636
0.9896,51637
0.9832,51638
0.9846,51639
0.9889,51640
0.9872,51641
0.9751,51642
0.9738,51643
0.6934,51644
0.9796,51645
0.8555,51646
0.7574,51647
0.9831,51648
0.9607,51649
0.5246,51650
0.9787,51651
0.9793,51652
0.986,51653
0.9492,51654
0.9816,51655
0.5768,51656
0.87,51657
0.962,51658
0.9813,51659
0.988,51660
0.9869,51661
0.9823,51662
0.9306,51663
0.9322,51664
0.9436,51665
0.9897,51666
0.9752,51667
0.8679,51668
0.7489,51669
0.9826,51670
0.9794,51671
0.9424,51672
